product_code,replacement_orders,replacement_stockout_rate,replacement_total_shortage,sales_orders,replacement_intensity
404014,1,0.0,0.0,186.0,0.005376344086021506
404015,2,0.0,0.0,2392.0,0.0008361204013377926
404019,17,0.17647058823529413,19.0,2931.0,0.005800068236096895
404020,5,0.0,0.0,266.0,0.018796992481203006
404023,9,0.0,0.0,1190.0,0.007563025210084034
404035,1,0.0,0.0,626.0,0.001597444089456869
404038,1,0.0,-0.25,93.0,0.010752688172043012
404044,2,0.5,0.03999999999999915,893.0,0.0022396416573348264
404047,3,0.6666666666666666,2.0,55.0,0.05454545454545454
404049,1,0.0,0.0,1749.0,0.0005717552887364208
404050,6,0.0,0.0,2158.0,0.0027803521779425394
404051,1,0.0,0.0,6.0,0.16666666666666666
404054,1,0.0,0.0,6791.0,0.00014725371815638345
404058,16,0.0,0.0,21784.0,0.0007344840249724568
404063,1,0.0,0.0,3678.0,0.0002718868950516585
404069,1,0.0,0.0,3045.0,0.0003284072249589491
404071,1,0.0,0.0,597.0,0.0016750418760469012
404073,1,0.0,0.0,4343.0,0.00023025558369790466
404074,2,0.0,0.0,497.0,0.004024144869215292
404086,2,0.0,0.0,179.0,0.0111731843575419
404087,1,0.0,0.0,265.0,0.0037735849056603774
404098,10,0.1,1.0,3001.0,0.003332222592469177
404099,5,0.0,0.0,2572.0,0.0019440124416796269
404100,47,0.0,0.0,5528.0,0.008502170767004342
404101,4,0.0,0.0,1180.0,0.003389830508474576
404113,2,0.5,0.06500000000000128,1233.0,0.0016220600162206002
404115,8,0.375,2.410000000000001,1977.0,0.004046535154274153
404120,2,0.0,0.0,393.0,0.005089058524173028
404128,1,0.0,-3.270000000000003,31.0,0.03225806451612903
404139,1,0.0,0.0,34.0,0.029411764705882353
404142,1,0.0,0.0,640.0,0.0015625
404143,3,0.0,0.0,3769.0,0.0007959671000265323
404151,3,0.0,0.0,1517.0,0.001977587343441002
404153,2,0.0,0.0,1088.0,0.001838235294117647
404156,1,0.0,0.0,351.0,0.002849002849002849
404159,1,0.0,0.0,139.0,0.007194244604316547
404161,1,0.0,0.0,63.0,0.015873015873015872
404162,4,0.0,0.0,1742.0,0.002296211251435132
404164,2,0.0,0.0,457.0,0.00437636761487965
404167,5,0.0,0.0,3462.0,0.0014442518775274408
404171,12,0.08333333333333333,20.0,24706.0,0.0004857119728001295
404173,5,0.0,0.0,10552.0,0.00047384382107657316
404174,3,0.0,0.0,10284.0,0.00029171528588098014
404175,3,0.0,0.0,567.0,0.005291005291005291
404176,13,0.0,0.0,845.0,0.015384615384615385
404177,11,0.0,0.0,21241.0,0.0005178663904712584
404178,4,0.0,0.0,10095.0,0.00039623576027736503
404179,10,0.0,0.0,14730.0,0.0006788866259334691
404183,5,0.0,0.0,5311.0,0.0009414422895876483
404191,1,0.0,0.0,889.0,0.0011248593925759281
404193,3,0.3333333333333333,1.0,1773.0,0.001692047377326565
404198,2,0.0,0.0,2649.0,0.0007550018875047187
404201,1,0.0,0.0,337.0,0.002967359050445104
404206,2,0.0,0.0,150.0,0.013333333333333334
404209,1,1.0,2.0,45.0,0.022222222222222223
404210,7,0.0,0.0,874.0,0.008009153318077803
404217,3,0.0,0.0,5780.0,0.0005190311418685121
404218,1,0.0,0.0,206.0,0.0048543689320388345
404220,1,0.0,0.0,477.0,0.0020964360587002098
404223,7,0.0,0.0,3513.0,0.0019925989183034445
404234,3,0.0,0.0,3126.0,0.0009596928982725527
404237,1,0.0,0.0,238.0,0.004201680672268907
404241,1,0.0,0.0,219.0,0.0045662100456621
404244,1,0.0,0.0,27.0,0.037037037037037035
404245,1,0.0,0.0,127.0,0.007874015748031496
404248,8,0.0,-1.1400000000000003,562.0,0.014234875444839857
404249,9,0.3333333333333333,30.0,1438.0,0.006258692628650904
404250,3,0.0,0.0,3019.0,0.0009937065253395165
404260,4,0.5,12.0,476.0,0.008403361344537815
404261,1,0.0,0.0,137.0,0.0072992700729927005
404266,1,0.0,0.0,1729.0,0.000578368999421631
404270,1,0.0,0.0,356.0,0.0028089887640449437
404277,1,0.0,0.0,1597.0,0.0006261740763932373
404279,79,0.0,0.0,72401.0,0.0010911451499288683
404280,10,0.0,0.0,15982.0,0.0006257039169065198
404282,1,0.0,0.0,360.0,0.002777777777777778
404283,7,0.0,0.0,2265.0,0.0030905077262693157
404284,2,0.0,0.0,17.0,0.11764705882352941
404285,7,0.0,0.0,4810.0,0.0014553014553014554
404288,2,0.0,0.0,452.0,0.004424778761061947
404289,1,0.0,0.0,20.0,0.05
404292,3,0.0,0.0,5585.0,0.0005371530886302597
404296,1,0.0,0.0,212.0,0.0047169811320754715
404302,1,0.0,0.0,183.0,0.00546448087431694
404312,2,0.5,0.06999999999999962,305.0,0.006557377049180328
404319,2,0.0,0.0,213.0,0.009389671361502348
404325,1,0.0,0.0,1346.0,0.0007429420505200594
404340,6,0.0,0.0,5557.0,0.001079719272989023
404342,3,0.0,0.0,1929.0,0.0015552099533437014
404345,1,0.0,0.0,87.0,0.011494252873563218
404346,1,0.0,0.0,79.0,0.012658227848101266
404348,1,0.0,0.0,169.0,0.005917159763313609
404357,9,0.0,0.0,2979.0,0.0030211480362537764
404358,1,0.0,0.0,472.0,0.00211864406779661
404361,2,0.0,0.0,2585.0,0.0007736943907156673
404363,1,0.0,0.0,694.0,0.001440922190201729
404371,1,0.0,0.0,834.0,0.001199040767386091
404373,2,0.0,0.0,1306.0,0.0015313935681470138
404374,1,0.0,0.0,1230.0,0.0008130081300813008
404375,2,0.0,0.0,2551.0,0.0007840062720501764
404377,1,0.0,0.0,117.0,0.008547008547008548
404379,1,0.0,0.0,590.0,0.001694915254237288
404385,1,0.0,0.0,479.0,0.0020876826722338203
404386,1,0.0,0.0,367.0,0.0027247956403269754
404390,2,0.0,0.0,3080.0,0.0006493506493506494
404392,1,0.0,0.0,255.0,0.00392156862745098
404393,4,0.0,0.0,3107.0,0.001287415513356936
404405,34,0.0,0.0,4002.0,0.00849575212393803
404406,1,0.0,0.0,3362.0,0.000297441998810232
404409,1,0.0,0.0,1352.0,0.0007396449704142012
404411,1,0.0,0.0,7462.0,0.00013401232913428035
404413,4,0.0,0.0,1726.0,0.002317497103128621
404414,2,0.0,0.0,340.0,0.0058823529411764705
404419,1,0.0,0.0,9.0,0.1111111111111111
404421,1,0.0,0.0,27.0,0.037037037037037035
404422,5,0.4,30.0,871.0,0.0057405281285878304
404424,11,0.0,0.0,3966.0,0.002773575390821987
404426,1,0.0,0.0,394.0,0.0025380710659898475
404433,1,0.0,0.0,850.0,0.001176470588235294
404434,1,0.0,-2.0,670.0,0.0014925373134328358
404453,1,0.0,0.0,3563.0,0.000280662363177098
404456,1,0.0,0.0,6698.0,0.00014929829799940282
404458,1,0.0,0.0,223.0,0.004484304932735426
404468,2,0.0,0.0,115.0,0.017391304347826087
404486,2,0.0,0.0,206.0,0.009708737864077669
404494,3,0.0,0.0,519.0,0.005780346820809248
404495,3,0.6666666666666666,2.0,77.0,0.03896103896103896
404498,1,0.0,0.0,273.0,0.003663003663003663
404505,1,0.0,0.0,353.0,0.0028328611898017
404508,2,1.0,8.0,147.0,0.013605442176870748
404510,1,1.0,1.0,261.0,0.0038314176245210726
404535,4,0.0,0.0,2338.0,0.001710863986313088
404542,3,0.0,0.0,627.0,0.004784688995215311
404546,1,0.0,0.0,289.0,0.0034602076124567475
404554,6,0.0,0.0,880.0,0.006818181818181818
404555,1,1.0,7.0,220.0,0.004545454545454545
404557,4,1.0,12.0,22.0,0.18181818181818182
404558,1,0.0,0.0,419.0,0.002386634844868735
404559,5,0.2,4.0,1354.0,0.003692762186115214
404563,2,0.0,0.0,308.0,0.006493506493506494
404577,2,0.0,0.0,193.0,0.010362694300518135
404580,11,1.0,54.0,418.0,0.02631578947368421
404587,1,1.0,1.0,319.0,0.003134796238244514
404588,9,0.0,0.0,2986.0,0.003014065639651708
404589,12,0.08333333333333333,1.0,7873.0,0.0015241966213641559
404596,3,0.0,0.0,1560.0,0.0019230769230769232
404599,2,0.0,0.0,4448.0,0.0004496402877697842
404600,1,0.0,0.0,503.0,0.0019880715705765406
404601,4,0.25,4.0,2044.0,0.0019569471624266144
404604,1,0.0,0.0,913.0,0.001095290251916758
404605,1,0.0,0.0,1722.0,0.0005807200929152149
404606,1,0.0,0.0,149.0,0.006711409395973154
404613,1,0.0,0.0,38.0,0.02631578947368421
404614,1,0.0,0.0,1489.0,0.000671591672263264
404626,2,0.0,0.0,170.0,0.011764705882352941
404627,1,0.0,0.0,191.0,0.005235602094240838
404628,1,0.0,0.0,39.0,0.02564102564102564
404630,1,0.0,0.0,70.0,0.014285714285714285
404652,9,0.1111111111111111,1.0,4760.0,0.0018907563025210084
404654,1,0.0,0.0,856.0,0.0011682242990654205
404655,4,0.25,1.0,1013.0,0.003948667324777887
404658,5,0.0,0.0,1385.0,0.0036101083032490976
404663,7,0.0,0.0,10080.0,0.0006944444444444445
404665,1,0.0,0.0,522.0,0.0019157088122605363
404671,1,0.0,0.0,10.0,0.1
404681,2,0.5,3.0,130.0,0.015384615384615385
404686,1,0.0,-0.7699999999999996,9.0,0.1111111111111111
404696,6,0.0,0.0,1180.0,0.005084745762711864
404714,2,0.0,0.0,102.0,0.0196078431372549
404719,2,0.0,0.0,1664.0,0.001201923076923077
404721,1,0.0,0.0,98.0,0.01020408163265306
404722,1,0.0,0.0,298.0,0.003355704697986577
404727,3,0.0,0.0,580.0,0.005172413793103448
404730,2,0.0,0.0,1208.0,0.0016556291390728477
404736,1,0.0,0.0,3319.0,0.00030129557095510696
404737,2,1.0,4.0,7357.0,0.0002718499388337638
404741,2,0.0,0.0,465.0,0.004301075268817204
404753,5,0.4,13.379999999999999,152.0,0.03289473684210526
404754,1,0.0,0.0,25.0,0.04
404757,2,0.0,0.0,67.0,0.029850746268656716
404761,1,0.0,-0.2400000000000002,4.0,0.25
404765,1,0.0,0.0,3.0,0.3333333333333333
404770,1,0.0,0.0,4.0,0.25
404772,1,0.0,0.0,197.0,0.005076142131979695
404775,1,0.0,0.0,1724.0,0.000580046403712297
404778,1,0.0,0.0,21.0,0.047619047619047616
404782,4,1.0,12.0,55.0,0.07272727272727272
404806,10,0.0,0.0,2942.0,0.003399048266485384
404807,4,0.0,0.0,748.0,0.0053475935828877
404819,1,0.0,0.0,930.0,0.001075268817204301
404824,3,0.0,0.0,1277.0,0.0023492560689115116
404825,1,0.0,0.0,123.0,0.008130081300813009
404826,3,0.0,0.0,41.0,0.07317073170731707
404828,11,0.0,0.0,849.0,0.012956419316843345
404833,1,0.0,0.0,607.0,0.0016474464579901153
404834,5,0.8,4.0,1535.0,0.003257328990228013
404835,4,0.0,0.0,209.0,0.019138755980861243
404836,2,0.0,0.0,739.0,0.0027063599458728013
404837,1,0.0,0.0,568.0,0.0017605633802816902
404838,7,0.42857142857142855,3.0,1207.0,0.00579950289975145
404839,1,0.0,0.0,239.0,0.0041841004184100415
404840,4,0.25,-4.175000000000001,88.0,0.045454545454545456
404852,1,0.0,0.0,657.0,0.0015220700152207
404855,2,0.0,0.0,32.0,0.0625
404870,1,0.0,0.0,126.0,0.007936507936507936
404874,1,0.0,0.0,65.0,0.015384615384615385
404889,1,0.0,0.0,6.0,0.16666666666666666
404892,7,0.0,0.0,7306.0,0.0009581166164796058
404893,3,0.0,0.0,516.0,0.005813953488372093
404894,1,0.0,0.0,38.0,0.02631578947368421
404899,1,0.0,0.0,435.0,0.0022988505747126436
404904,1,0.0,0.0,50.0,0.02
404908,3,0.0,0.0,404.0,0.007425742574257425
404912,2,0.0,0.0,123.0,0.016260162601626018
404916,2,0.0,0.0,794.0,0.0025188916876574307
404917,3,0.0,0.0,7600.0,0.00039473684210526315
404925,1,0.0,0.0,136.0,0.007352941176470588
404928,1,0.0,0.0,138.0,0.007246376811594203
404936,3,0.3333333333333333,1.0,319.0,0.009404388714733543
404957,5,0.8,12.0,287.0,0.017421602787456445
404961,2,0.0,0.0,316.0,0.006329113924050633
404962,1,0.0,0.0,905.0,0.0011049723756906078
404965,1,0.0,0.0,146.0,0.00684931506849315
404966,4,0.5,19.5,34.0,0.11764705882352941
404971,1,0.0,0.0,632.0,0.0015822784810126582
404976,1,0.0,-0.014999999999999902,9.0,0.1111111111111111
404986,2,0.0,0.0,1490.0,0.0013422818791946308
404987,1,0.0,0.0,725.0,0.001379310344827586
404989,9,0.1111111111111111,4.0,11141.0,0.0008078269455165604
405001,1,0.0,0.0,301.0,0.0033222591362126247
405008,2,0.0,0.0,1194.0,0.0016750418760469012
405018,2,0.0,0.0,41.0,0.04878048780487805
405021,14,0.9285714285714286,156.0,364.0,0.038461538461538464
405026,4,0.0,0.0,2407.0,0.0016618196925633569
405033,1,0.0,0.0,766.0,0.0013054830287206266
405036,5,0.0,0.0,119.0,0.04201680672268908
405037,1,0.0,0.0,1864.0,0.000536480686695279
405050,1,0.0,0.0,88.0,0.011363636363636364
405053,2,0.0,0.0,1326.0,0.0015082956259426848
405062,1,0.0,0.0,156.0,0.00641025641025641
405068,1,0.0,0.0,35.0,0.02857142857142857
405104,1,0.0,0.0,217.0,0.004608294930875576
405106,19,0.0,0.0,4022.0,0.004724017901541522
405119,2,1.0,150.0,339.0,0.0058997050147492625
405127,2,0.0,0.0,1168.0,0.0017123287671232876
405130,1,0.0,0.0,6.0,0.16666666666666666
405133,1,1.0,2.0,141.0,0.0070921985815602835
405134,13,0.0,0.0,973.0,0.013360739979445015
405143,3,0.0,0.0,3480.0,0.0008620689655172414
405144,1,0.0,0.0,408.0,0.0024509803921568627
405150,2,0.0,0.0,35.0,0.05714285714285714
405153,1,0.0,0.0,445.0,0.0022471910112359553
405156,1,0.0,0.0,267.0,0.003745318352059925
405157,2,0.0,0.0,2149.0,0.0009306654257794323
405158,1,0.0,0.0,194.0,0.005154639175257732
405161,1,0.0,0.0,28.0,0.03571428571428571
405165,5,0.0,0.0,12654.0,0.0003951319740793425
405168,2,0.0,0.0,595.0,0.0033613445378151263
405173,1,0.0,0.0,1078.0,0.0009276437847866419
405180,3,1.0,6.0,251.0,0.01195219123505976
405184,1,0.0,0.0,1747.0,0.0005724098454493417
405188,13,0.0,0.0,2726.0,0.004768892149669846
405189,2,0.0,0.0,1856.0,0.0010775862068965517
405190,1,0.0,0.0,770.0,0.0012987012987012987
405192,5,0.0,0.0,4593.0,0.001088613106901807
405193,1,0.0,0.0,536.0,0.0018656716417910447
405194,2,0.0,0.0,258.0,0.007751937984496124
405198,2,0.0,0.0,259.0,0.007722007722007722
405200,1,0.0,0.0,162.0,0.006172839506172839
405202,5,1.0,32.0,9.0,0.5555555555555556
405203,1,0.0,0.0,837.0,0.0011947431302270011
405204,2,0.5,3.0,220.0,0.00909090909090909
405205,1,0.0,0.0,317.0,0.0031545741324921135
405209,4,0.0,0.0,13567.0,0.000294833050784993
405210,4,0.25,2.0,12709.0,0.00031473758753639155
405213,3,0.0,0.0,4691.0,0.0006395224898742272
405216,2,0.0,0.0,183.0,0.01092896174863388
405218,2,0.0,0.0,1581.0,0.001265022137887413
405219,1,1.0,12.0,529.0,0.001890359168241966
405222,1,0.0,0.0,141.0,0.0070921985815602835
405225,9,0.8888888888888888,56.0,477.0,0.018867924528301886
405227,3,0.0,0.0,170.0,0.01764705882352941
405228,1,0.0,0.0,1997.0,0.000500751126690035
405231,1,0.0,0.0,51.0,0.0196078431372549
405233,1,0.0,0.0,241.0,0.004149377593360996
405234,1,0.0,0.0,42.0,0.023809523809523808
405235,3,0.0,0.0,3069.0,0.0009775171065493646
405270,14,0.0,0.0,33586.0,0.00041684035014589413
405272,3,0.0,0.0,1566.0,0.0019157088122605363
405279,1,0.0,0.0,1205.0,0.0008298755186721991
405280,1,0.0,-0.2699999999999996,50.0,0.02
405283,1,0.0,0.0,857.0,0.0011668611435239206
405284,1,0.0,0.0,435.0,0.0022988505747126436
405289,1,0.0,0.0,27.0,0.037037037037037035
405294,1,1.0,8.0,140.0,0.007142857142857143
405295,7,0.2857142857142857,2.0,1238.0,0.005654281098546042
405304,3,1.0,6.0,221.0,0.013574660633484163
405306,1,0.0,0.0,212.0,0.0047169811320754715
405307,2,0.0,0.0,244.0,0.00819672131147541
405313,1,0.0,0.0,117.0,0.008547008547008548
405321,1,0.0,0.0,313.0,0.003194888178913738
405322,3,0.6666666666666666,6.0,94.0,0.031914893617021274
405327,1,0.0,0.0,1604.0,0.0006234413965087282
405336,2,0.0,0.0,6.0,0.3333333333333333
405342,4,0.5,5.0,119.0,0.03361344537815126
405348,2,0.0,0.0,113.0,0.017699115044247787
405354,7,0.8571428571428571,30.0,60.0,0.11666666666666667
405359,1,0.0,0.0,248.0,0.004032258064516129
405369,1,0.0,0.0,164.0,0.006097560975609756
405370,1,0.0,0.0,59.0,0.01694915254237288
405372,1,0.0,0.0,141.0,0.0070921985815602835
405373,1,0.0,0.0,99.0,0.010101010101010102
405375,3,0.6666666666666666,8.0,16.0,0.1875
405376,1,0.0,0.0,111.0,0.009009009009009009
405378,2,0.0,0.0,1999.0,0.0010005002501250625
405383,1,0.0,0.0,2031.0,0.0004923682914820286
405387,9,0.2222222222222222,5.0,3161.0,0.002847200253084467
405392,1,0.0,0.0,706.0,0.00141643059490085
405393,2,0.0,0.0,36.0,0.05555555555555555
405394,1,0.0,0.0,122.0,0.00819672131147541
405397,1,0.0,0.0,120.0,0.008333333333333333
405399,2,0.0,0.0,178.0,0.011235955056179775
405400,5,0.4,2.0,878.0,0.0056947608200455585
405431,1,0.0,0.0,365.0,0.0027397260273972603
405432,10,0.0,0.0,5071.0,0.0019719976336028395
405434,1,0.0,0.0,1314.0,0.00076103500761035
405435,2,0.0,0.0,2275.0,0.0008791208791208791
405446,1,0.0,0.0,821.0,0.001218026796589525
405467,1,0.0,0.0,17.0,0.058823529411764705
405474,1,0.0,0.0,644.0,0.0015527950310559005
405475,1,0.0,0.0,317.0,0.0031545741324921135
405476,1,0.0,0.0,152.0,0.006578947368421052
405477,2,0.0,0.0,125.0,0.016
405482,2,1.0,4.0,49.0,0.04081632653061224
405488,1,0.0,0.0,772.0,0.0012953367875647669
405496,1,0.0,0.0,46.0,0.021739130434782608
405500,1,0.0,0.0,6.0,0.16666666666666666
405520,1,0.0,0.0,2539.0,0.00039385584875935406
405535,1,0.0,0.0,57.0,0.017543859649122806
405542,1,0.0,-0.006000000000000005,110.0,0.00909090909090909
405544,1,0.0,0.0,59.0,0.01694915254237288
405552,2,0.0,0.0,955.0,0.0020942408376963353
405563,1,0.0,0.0,58.0,0.017241379310344827
405573,1,0.0,0.0,1212.0,0.0008250825082508251
405584,3,0.0,0.0,197.0,0.015228426395939087
405591,1,0.0,0.0,929.0,0.001076426264800861
405596,8,0.0,0.0,6000.0,0.0013333333333333333
405604,1,0.0,0.0,337.0,0.002967359050445104
405609,2,0.0,0.0,359.0,0.005571030640668524
405616,2,0.0,0.0,68.0,0.029411764705882353
405633,2,0.0,0.0,3524.0,0.0005675368898978433
405638,1,0.0,0.0,305.0,0.003278688524590164
405639,1,0.0,0.0,2.0,0.5
405650,1,0.0,0.0,158.0,0.006329113924050633
405653,1,0.0,0.0,429.0,0.002331002331002331
405657,1,0.0,0.0,19.0,0.05263157894736842
405667,2,1.0,10.0,930.0,0.002150537634408602
405677,1,0.0,0.0,725.0,0.001379310344827586
405692,2,0.0,0.0,594.0,0.003367003367003367
405707,1,0.0,0.0,524.0,0.0019083969465648854
405718,5,0.8,12.0,202.0,0.024752475247524754
405730,2,0.0,0.0,190.0,0.010526315789473684
405732,6,0.0,0.0,3919.0,0.0015310028068384791
405733,1,0.0,0.0,252.0,0.003968253968253968
405737,1,0.0,0.0,478.0,0.0020920502092050207
405745,1,0.0,0.0,377.0,0.002652519893899204
405746,1,0.0,0.0,334.0,0.0029940119760479044
405748,1,0.0,0.0,597.0,0.0016750418760469012
405751,1,0.0,0.0,1048.0,0.0009541984732824427
405752,1,0.0,0.0,166.0,0.006024096385542169
405757,1,0.0,0.0,458.0,0.002183406113537118
405763,1,0.0,0.0,2043.0,0.0004894762604013706
405766,2,0.0,0.0,396.0,0.005050505050505051
405777,1,0.0,0.0,59.0,0.01694915254237288
405794,1,0.0,0.0,23.0,0.043478260869565216
405795,1,0.0,0.0,57.0,0.017543859649122806
405801,1,0.0,0.0,527.0,0.0018975332068311196
405804,67,0.22388059701492538,52.0,3672.0,0.01824618736383442
405808,1,0.0,0.0,959.0,0.0010427528675703858
405811,1,0.0,-0.6100000000000003,266.0,0.0037593984962406013
405812,1,0.0,0.0,1691.0,0.0005913660555884093
405813,2,0.0,0.0,59.0,0.03389830508474576
405833,1,0.0,0.0,22.0,0.045454545454545456
405835,1,0.0,0.0,283.0,0.0035335689045936395
405840,2,0.0,0.0,54.0,0.037037037037037035
405844,1,0.0,0.0,85.0,0.011764705882352941
405846,2,0.0,0.0,18.0,0.1111111111111111
405847,2,1.0,2.0,23.0,0.08695652173913043
405850,2,1.0,2.0,220.0,0.00909090909090909
405864,6,0.16666666666666666,8.0,677.0,0.008862629246676515
405877,1,0.0,0.0,28.0,0.03571428571428571
405881,3,0.0,0.0,1934.0,0.0015511892450879006
405900,1,0.0,0.0,42.0,0.023809523809523808
405911,1,0.0,0.0,267.0,0.003745318352059925
405952,1,0.0,0.0,115.0,0.008695652173913044
405955,2,0.0,0.0,1303.0,0.0015349194167306216
405957,2,0.0,0.0,7347.0,0.00027221995372260786
405963,7,0.0,0.0,4287.0,0.0016328434802892467
405965,1,0.0,0.0,1601.0,0.0006246096189881324
405966,1,0.0,0.0,121.0,0.008264462809917356
405974,4,1.0,47.97,52.0,0.07692307692307693
405978,2,1.0,2.0,341.0,0.005865102639296188
405979,1,0.0,0.0,84.0,0.011904761904761904
405980,2,0.0,0.0,150.0,0.013333333333333334
405981,3,0.0,0.0,190.0,0.015789473684210527
405984,1,0.0,0.0,1828.0,0.0005470459518599562
405986,3,0.0,-1.8699999999999974,10.0,0.3
405995,2,1.0,2.0,85.0,0.023529411764705882
406000,1,0.0,0.0,1243.0,0.0008045052292839903
406003,1,0.0,0.0,241.0,0.004149377593360996
406005,1,0.0,0.0,750.0,0.0013333333333333333
406006,1,0.0,0.0,8.0,0.125
406009,1,0.0,0.0,315.0,0.0031746031746031746
406012,118,0.05084745762711865,6.0,5804.0,0.02033080634045486
406015,2,0.0,0.0,960.0,0.0020833333333333333
406016,1,0.0,0.0,159.0,0.006289308176100629
406020,13,0.6923076923076923,36.0,304.0,0.04276315789473684
406025,1,0.0,0.0,12.0,0.08333333333333333
406029,2,1.0,2.0,18.0,0.1111111111111111
406031,3,0.0,0.0,3718.0,0.0008068854222700376
406041,1,0.0,0.0,166.0,0.006024096385542169
406042,1,0.0,0.0,3986.0,0.0002508780732563974
406048,1,0.0,0.0,26.0,0.038461538461538464
406054,2,0.0,0.0,103.0,0.019417475728155338
406056,2,0.5,20.0,148.0,0.013513513513513514
406068,1,0.0,0.0,520.0,0.0019230769230769232
406070,1,0.0,0.0,8.0,0.125
406073,13,0.9230769230769231,60.0,450.0,0.028888888888888888
406079,2,0.0,0.0,138.0,0.014492753623188406
406081,1,0.0,0.0,530.0,0.0018867924528301887
406083,10,0.5,32.0,1132.0,0.0088339222614841
406097,1,0.0,0.0,15.0,0.06666666666666667
406099,1,0.0,0.0,49.0,0.02040816326530612
406100,4,1.0,12.0,171.0,0.023391812865497075
406103,3,0.0,0.0,289.0,0.010380622837370242
406107,7,0.0,0.0,2497.0,0.002803364036844213
406121,1,0.0,0.0,591.0,0.001692047377326565
406124,6,0.0,0.0,527.0,0.011385199240986717
406132,3,0.0,0.0,102.0,0.029411764705882353
406133,1,0.0,0.0,368.0,0.002717391304347826
406135,2,0.0,0.0,1858.0,0.001076426264800861
406138,16,0.9375,210.0,217.0,0.07373271889400922
406140,1,0.0,0.0,71.0,0.014084507042253521
406142,1,0.0,-1.5600000000000023,90.0,0.011111111111111112
406143,1,0.0,0.0,15.0,0.06666666666666667
406145,1,0.0,0.0,83.0,0.012048192771084338
406165,2,0.0,0.0,1675.0,0.0011940298507462687
406174,1,1.0,8.0,88.0,0.011363636363636364
406180,1,0.0,-0.20000000000000018,8.0,0.125
406195,14,0.0,0.0,516.0,0.027131782945736434
406196,14,0.0,0.0,1565.0,0.008945686900958467
406197,39,0.0,0.0,8445.0,0.004618117229129663
406200,2,0.0,0.0,29.0,0.06896551724137931
406203,1,0.0,0.0,886.0,0.001128668171557562
406206,1,0.0,0.0,21.0,0.047619047619047616
406208,6,0.0,0.0,4748.0,0.0012636899747262005
406209,1,0.0,0.0,284.0,0.0035211267605633804
406213,6,0.8333333333333334,20.0,274.0,0.021897810218978103
406214,1,0.0,0.0,203.0,0.0049261083743842365
406217,1,0.0,0.0,93.0,0.010752688172043012
406220,2,0.0,0.0,1097.0,0.0018231540565177757
406226,1,0.0,0.0,790.0,0.0012658227848101266
406233,1,0.0,0.0,314.0,0.0031847133757961785
406237,1,0.0,0.0,217.0,0.004608294930875576
406244,1,1.0,0.9380000000000002,16.0,0.0625
406248,3,0.0,0.0,57.0,0.05263157894736842
406254,1,0.0,0.0,60.0,0.016666666666666666
406256,3,0.3333333333333333,7.0,2700.0,0.0011111111111111111
406257,1,0.0,0.0,282.0,0.0035460992907801418
406260,1,0.0,0.0,304.0,0.003289473684210526
406267,4,0.0,0.0,3141.0,0.0012734797835084368
406268,1,0.0,0.0,115.0,0.008695652173913044
406270,1,0.0,0.0,177.0,0.005649717514124294
406271,1,0.0,0.0,128.0,0.0078125
406272,6,0.0,0.0,106.0,0.05660377358490566
406273,2,0.0,0.0,19.0,0.10526315789473684
406274,2,0.0,0.0,43.0,0.046511627906976744
406275,2,0.0,0.0,39.0,0.05128205128205128
406276,2,0.0,0.0,27.0,0.07407407407407407
406289,1,0.0,0.0,381.0,0.0026246719160104987
406290,1,1.0,3.0,120.0,0.008333333333333333
406299,1,0.0,-1.5650000000000013,9.0,0.1111111111111111
406317,1,0.0,-0.9699999999999998,15.0,0.06666666666666667
406321,1,0.0,0.0,403.0,0.0024813895781637717
406327,3,1.0,6.0,15.0,0.2
406334,3,0.6666666666666666,2.0,375.0,0.008
406335,1,0.0,0.0,1850.0,0.0005405405405405405
406337,2,0.5,-0.129999999999999,203.0,0.009852216748768473
406345,1,0.0,0.0,167.0,0.005988023952095809
406352,1,0.0,0.0,16.0,0.0625
406353,1,0.0,0.0,7.0,0.14285714285714285
406357,2,0.0,0.0,4.0,0.5
406377,1,0.0,0.0,24.0,0.041666666666666664
406383,1,1.0,5.0,638.0,0.001567398119122257
406395,1,0.0,0.0,1006.0,0.0009940357852882703
406398,1,0.0,0.0,45.0,0.022222222222222223
406421,3,0.6666666666666666,24.0,1924.0,0.0015592515592515593
406426,1,0.0,0.0,653.0,0.0015313935681470138
406431,1,0.0,0.0,172.0,0.005813953488372093
406443,3,0.0,0.0,1195.0,0.002510460251046025
406444,21,0.0,0.0,2078.0,0.01010587102983638
406450,1,0.0,0.0,2430.0,0.00041152263374485596
406460,1,0.0,0.0,42.0,0.023809523809523808
406464,1,0.0,0.0,12.0,0.08333333333333333
406468,22,0.0,0.0,3165.0,0.0069510268562401265
406469,3,0.0,0.0,370.0,0.008108108108108109
406470,1,0.0,0.0,867.0,0.0011534025374855825
406477,1,0.0,-1.1749999999999998,19.0,0.05263157894736842
406479,2,1.0,11.37,15.0,0.13333333333333333
406517,1,0.0,0.0,43.0,0.023255813953488372
406521,1,0.0,0.0,2165.0,0.00046189376443418013
406522,2,0.0,0.0,1694.0,0.0011806375442739079
406523,2,0.5,1.0,6069.0,0.00032954358213873783
406526,2,0.0,0.0,881.0,0.0022701475595913734
406535,1,0.0,0.0,4580.0,0.0002183406113537118
406536,2,0.0,0.0,6931.0,0.00028855864954552014
406537,4,0.0,0.0,2842.0,0.0014074595355383533
