product_code,temperature_condition,min_temperature,max_temperature,temperature_range,freshness_category,is_perishable
7311070006209,8,18.0,22.0,4.0,low_sensitivity,0
5703538453076,8,,,,low_sensitivity,0
2356404600000,2,0.0,4.0,4.0,high_sensitivity,1
2372177600000,7,,-18.0,,low_sensitivity,0
8711327395244,7,-25.0,-18.0,7.0,low_sensitivity,0
8001868001606,4,,,,medium_sensitivity,1
2372177500000,7,,-18.0,,low_sensitivity,0
8711327543799,7,,,,low_sensitivity,0
6408430223015,8,,,,low_sensitivity,0
2050000106279,1,0.0,3.0,3.0,high_sensitivity,1
2050000106064,1,0.0,3.0,3.0,high_sensitivity,1
6435200284433,8,,,,low_sensitivity,0
2050000106323,1,0.0,3.0,3.0,high_sensitivity,1
17350037194082,7,-22.0,-18.0,4.0,low_sensitivity,0
7310050204178,8,,22.0,,low_sensitivity,0
8004360094992,8,,,,low_sensitivity,0
6408431305284,4,,,,medium_sensitivity,1
6420102579138,8,3.0,22.0,19.0,low_sensitivity,0
5705010081708,8,0.0,25.0,25.0,low_sensitivity,0
2359950400000,3,,,,high_sensitivity,1
6409100177331,7,-18.0,-18.0,0.0,low_sensitivity,0
17311312007152,8,15.0,25.0,10.0,low_sensitivity,0
2371046800000,7,,-18.0,,low_sensitivity,0
7034784109195,8,,,,low_sensitivity,0
7394379881654,8,18.0,22.0,4.0,low_sensitivity,0
6408430223244,3,,,,high_sensitivity,1
7350126081180,3,0.0,6.0,6.0,high_sensitivity,1
3389133002790,7,,,,low_sensitivity,0
6413467525308,3,2.0,6.0,4.0,high_sensitivity,1
8000920815885,7,-25.0,-18.0,7.0,low_sensitivity,0
4011678107768,8,,,,low_sensitivity,0
36420900009203,8,18.0,22.0,4.0,low_sensitivity,0
8000920815786,8,,,,low_sensitivity,0
6408430223213,3,,,,high_sensitivity,1
7394379756754,8,18.0,22.0,4.0,low_sensitivity,0
17350037194501,7,-24.0,-18.0,6.0,low_sensitivity,0
2050000106293,1,0.0,3.0,3.0,high_sensitivity,1
6408430223022,8,,,,low_sensitivity,0
7350126081470,3,0.0,6.0,6.0,high_sensitivity,1
2050000106316,1,0.0,3.0,3.0,high_sensitivity,1
8004360094978,8,,,,low_sensitivity,0
2371429200000,7,,-18.0,,low_sensitivity,0
6408430853380,7,,,,low_sensitivity,0
5450005156984,7,-24.0,-18.0,6.0,low_sensitivity,0
6430078140317,3,2.0,6.0,4.0,high_sensitivity,1
8000920925003,7,,,,low_sensitivity,0
5705010081715,8,0.0,25.0,25.0,low_sensitivity,0
6414505083170,8,18.0,22.0,4.0,low_sensitivity,0
7350126081241,3,0.0,6.0,6.0,high_sensitivity,1
6416577020220,7,-25.0,-18.0,7.0,low_sensitivity,0
3389133002769,7,,,,low_sensitivity,0
2371045900000,7,,-18.0,,low_sensitivity,0
8056444328370,8,,,,low_sensitivity,0
7321031922240,8,,,,low_sensitivity,0
6408430873166,4,,,,medium_sensitivity,1
2050000106361,1,0.0,3.0,3.0,high_sensitivity,1
7394379890236,8,18.0,22.0,4.0,low_sensitivity,0
6420256428122,8,15.0,20.0,5.0,low_sensitivity,0
7392636006055,3,,,,high_sensitivity,1
6408180736759,8,,,,low_sensitivity,0
8425876125220,3,,,,high_sensitivity,1
6430064405963,7,-25.0,-18.0,7.0,low_sensitivity,0
6430064406021,7,-25.0,-18.0,7.0,low_sensitivity,0
2392453200000,3,2.0,6.0,4.0,high_sensitivity,1
6413467525704,8,18.0,22.0,4.0,low_sensitivity,0
5412873080792,7,-22.0,-18.0,4.0,low_sensitivity,0
7611160003157,8,,,,low_sensitivity,0
7615400826261,8,6.0,35.0,29.0,low_sensitivity,0
5710881152105,7,,-18.0,,low_sensitivity,0
5060006360640,8,18.0,22.0,4.0,low_sensitivity,0
7613287957207,8,5.0,20.0,15.0,low_sensitivity,0
6413467427787,7,-25.0,-18.0,7.0,low_sensitivity,0
6435200284211,8,,,,low_sensitivity,0
8001868993130,4,,,,medium_sensitivity,1
6432700500148,8,16.0,24.0,8.0,low_sensitivity,0
7613287957269,8,5.0,20.0,15.0,low_sensitivity,0
6416453754065,8,18.0,22.0,4.0,low_sensitivity,0
4520011000210,3,,,,high_sensitivity,1
6416453554054,8,18.0,22.0,4.0,low_sensitivity,0
7392497023079,7,-25.0,-18.0,7.0,low_sensitivity,0
5021427907852,3,2.0,8.0,6.0,high_sensitivity,1
6419180011029,4,4.0,8.0,4.0,medium_sensitivity,1
2356328700000,2,0.0,4.0,4.0,high_sensitivity,1
6406510953937,3,2.0,6.0,4.0,high_sensitivity,1
7039019575530,7,-25.0,-18.0,7.0,low_sensitivity,0
2050000106262,1,0.0,3.0,3.0,high_sensitivity,1
7394376044335,4,2.0,8.0,6.0,medium_sensitivity,1
6430064405727,7,-25.0,-18.0,7.0,low_sensitivity,0
8710522447192,8,5.0,40.0,35.0,low_sensitivity,0
6416453442153,8,18.0,22.0,4.0,low_sensitivity,0
7350126081272,3,0.0,6.0,6.0,high_sensitivity,1
6416661056227,8,-25.0,-18.0,7.0,low_sensitivity,0
5701058012995,8,5.0,25.0,20.0,low_sensitivity,0
7615400829170,8,,,,low_sensitivity,0
7350126081333,3,0.0,6.0,6.0,high_sensitivity,1
7340161402118,8,18.0,25.0,7.0,low_sensitivity,0
6416453554962,8,16.0,20.0,4.0,low_sensitivity,0
2050000106309,1,0.0,3.0,3.0,high_sensitivity,1
2050000106354,1,0.0,3.0,3.0,high_sensitivity,1
4004074000849,7,-24.0,-18.0,6.0,low_sensitivity,0
15701058012152,8,,,,low_sensitivity,0
6420102579251,8,3.0,22.0,19.0,low_sensitivity,0
8004360092608,8,,,,low_sensitivity,0
5010823523063,7,-24.0,-18.0,6.0,low_sensitivity,0
8720182103260,7,,-18.0,,low_sensitivity,0
6410600331208,8,,,,low_sensitivity,0
6410580080127,8,18.0,22.0,4.0,low_sensitivity,0
18011407008888,7,-25.0,-18.0,7.0,low_sensitivity,0
6406510955115,3,3.0,6.0,3.0,high_sensitivity,1
8717591391104,8,,,,low_sensitivity,0
6411230010228,8,18.0,22.0,4.0,low_sensitivity,0
6420618727382,8,10.0,20.0,10.0,low_sensitivity,0
7321031991789,8,,,,low_sensitivity,0
7615400821198,8,6.0,40.0,34.0,low_sensitivity,0
6414504695626,8,18.0,22.0,4.0,low_sensitivity,0
6418055991299,8,,,,low_sensitivity,0
6416577019057,7,-25.0,-18.0,7.0,low_sensitivity,0
6408430872671,4,,,,medium_sensitivity,1
6406510955085,3,3.0,6.0,3.0,high_sensitivity,1
7310100857200,8,18.0,22.0,4.0,low_sensitivity,0
6408180737145,8,18.0,22.0,4.0,low_sensitivity,0
6406510901198,3,3.0,6.0,3.0,high_sensitivity,1
6406510955269,3,2.0,6.0,4.0,high_sensitivity,1
6414504300445,8,18.0,22.0,4.0,low_sensitivity,0
6417964630329,8,5.0,35.0,30.0,low_sensitivity,0
7321031991857,8,,,,low_sensitivity,0
6416553001687,7,-25.0,-18.0,7.0,low_sensitivity,0
6416453775152,8,18.0,22.0,4.0,low_sensitivity,0
6408430857036,7,,,,low_sensitivity,0
2371260300000,2,0.0,2.0,2.0,high_sensitivity,1
6406510903222,3,3.0,6.0,3.0,high_sensitivity,1
8001060979369,8,18.0,22.0,4.0,low_sensitivity,0
6416453414334,8,16.0,20.0,4.0,low_sensitivity,0
6430051641213,8,15.0,22.0,7.0,low_sensitivity,0
6416453075122,8,18.0,22.0,4.0,low_sensitivity,0
7321031991833,8,,,,low_sensitivity,0
6411230032558,8,18.0,22.0,4.0,low_sensitivity,0
7613329160602,8,,,,low_sensitivity,0
7310290004149,7,-25.0,-18.0,7.0,low_sensitivity,0
6417700064517,7,-25.0,-18.0,7.0,low_sensitivity,0
6418055991275,8,,,,low_sensitivity,0
5060069384706,7,-24.0,-18.0,6.0,low_sensitivity,0
7350007792662,8,,,,unknown,0
6416453084056,8,16.0,20.0,4.0,low_sensitivity,0
7321031550542,8,,,,low_sensitivity,0
6410880360417,8,,,,low_sensitivity,0
6408430850044,7,,,,low_sensitivity,0
8720182272720,8,18.0,22.0,4.0,low_sensitivity,0
6411230132852,8,18.0,22.0,4.0,low_sensitivity,0
6417964486421,8,0.0,40.0,40.0,low_sensitivity,0
6411630723186,8,,,,low_sensitivity,0
6420618726903,8,10.0,20.0,10.0,low_sensitivity,0
6414504300520,8,18.0,22.0,4.0,low_sensitivity,0
6414505043969,8,18.0,22.0,4.0,low_sensitivity,0
6414504786690,8,18.0,22.0,4.0,low_sensitivity,0
7321031991840,8,,,,low_sensitivity,0
8714789732985,8,18.0,22.0,4.0,low_sensitivity,0
6430026134368,7,-24.0,-18.0,6.0,low_sensitivity,0
8004360092240,8,,,,low_sensitivity,0
6410580080189,8,18.0,22.0,4.0,low_sensitivity,0
6407870077158,4,5.0,8.0,3.0,medium_sensitivity,1
8591346315306,7,-20.0,-18.0,2.0,low_sensitivity,0
7322540660845,8,,,,low_sensitivity,0
8850206504022,8,,,,low_sensitivity,0
6415000162049,8,2.0,25.0,23.0,low_sensitivity,0
2354323000000,7,-25.0,-18.0,7.0,low_sensitivity,0
6408430408931,4,,,,medium_sensitivity,1
6411230132951,8,18.0,22.0,4.0,low_sensitivity,0
6405244336009,3,0.0,6.0,6.0,high_sensitivity,1
6430032660523,8,18.0,22.0,4.0,low_sensitivity,0
7392497003217,7,-25.0,-18.0,7.0,low_sensitivity,0
6430056261218,3,0.0,6.0,6.0,high_sensitivity,1
6414504931199,8,18.0,22.0,4.0,low_sensitivity,0
6408430223503,4,,,,medium_sensitivity,1
6410381092824,8,18.0,22.0,4.0,low_sensitivity,0
6406510955078,3,3.0,6.0,3.0,high_sensitivity,1
5010823523087,7,-24.0,-18.0,6.0,low_sensitivity,0
2381911200000,8,-1.0,4.0,5.0,low_sensitivity,0
6420256016527,8,5.0,30.0,25.0,low_sensitivity,0
6408430850129,7,,,,low_sensitivity,0
7615400819270,8,6.0,35.0,29.0,low_sensitivity,0
2381910800000,2,-1.0,4.0,5.0,high_sensitivity,1
8720182273031,8,18.0,22.0,4.0,low_sensitivity,0
6416577021081,7,-25.0,-18.0,7.0,low_sensitivity,0
6416577020688,7,-25.0,-18.0,7.0,low_sensitivity,0
16416710301381,3,2.0,6.0,4.0,high_sensitivity,1
6406510903567,3,3.0,6.0,3.0,high_sensitivity,1
7321031991819,8,,,,low_sensitivity,0
3052910018924,8,,,,low_sensitivity,0
6406510955139,3,3.0,6.0,3.0,high_sensitivity,1
6430051641497,8,,,,low_sensitivity,0
16416710301336,2,2.0,4.0,2.0,high_sensitivity,1
6416577019026,7,-25.0,-18.0,7.0,low_sensitivity,0
8717591391081,8,,,,low_sensitivity,0
6416577019651,7,-25.0,-18.0,7.0,low_sensitivity,0
2381911500000,8,-1.0,4.0,5.0,low_sensitivity,0
7321031550559,8,,,,low_sensitivity,0
6436501070695,8,,20.0,,low_sensitivity,0
6414504786638,8,18.0,22.0,4.0,low_sensitivity,0
6408430857951,7,,,,low_sensitivity,0
6430036733575,3,,,,high_sensitivity,1
,2,,,,high_sensitivity,1
6408430852130,7,,,,low_sensitivity,0
16416710301329,3,2.0,6.0,4.0,high_sensitivity,1
6414504305723,8,18.0,22.0,4.0,low_sensitivity,0
26428200092119,8,8.0,18.0,10.0,low_sensitivity,0
7312730102262,3,2.0,6.0,4.0,high_sensitivity,1
7035380000060,8,18.0,22.0,4.0,low_sensitivity,0
6420102579909,8,3.0,22.0,19.0,low_sensitivity,0
6410600372669,8,,,,low_sensitivity,0
6416453075054,8,18.0,22.0,4.0,low_sensitivity,0
7020712018721,7,-25.0,-18.0,7.0,low_sensitivity,0
7321031991871,8,,,,low_sensitivity,0
5060044070440,7,-24.0,-18.0,6.0,low_sensitivity,0
7321031991802,8,,,,low_sensitivity,0
8720182272751,8,18.0,22.0,4.0,low_sensitivity,0
68008343201072,8,15.0,22.0,7.0,low_sensitivity,0
5744000243009,8,,,,low_sensitivity,0
8000500247143,8,14.0,18.0,4.0,low_sensitivity,0
6416453775497,8,16.0,20.0,4.0,low_sensitivity,0
5900130036465,7,-25.0,-18.0,7.0,low_sensitivity,0
6407800011832,7,-25.0,-18.0,7.0,low_sensitivity,0
4016645430412,7,-24.0,-18.0,6.0,low_sensitivity,0
6408430850891,7,,,,low_sensitivity,0
2381911400000,8,-1.0,4.0,5.0,low_sensitivity,0
6430064406823,7,-25.0,-18.0,7.0,low_sensitivity,0
6416453775480,8,16.0,20.0,4.0,low_sensitivity,0
6416453774667,8,18.0,22.0,4.0,low_sensitivity,0
6408430853038,7,,,,low_sensitivity,0
6414505015287,8,18.0,22.0,4.0,low_sensitivity,0
6406510901099,3,3.0,6.0,3.0,high_sensitivity,1
6419642340407,8,,,,low_sensitivity,0
6408430851799,7,,,,low_sensitivity,0
2371041000000,1,0.0,3.0,3.0,high_sensitivity,1
6406510955061,3,3.0,6.0,3.0,high_sensitivity,1
6406510904816,3,3.0,6.0,3.0,high_sensitivity,1
6430064406779,7,-25.0,-18.0,7.0,low_sensitivity,0
7321031968286,8,,,,low_sensitivity,0
6430034018537,8,1.0,28.0,27.0,low_sensitivity,0
6418055991114,8,,,,low_sensitivity,0
4016645430382,7,-24.0,-18.0,6.0,low_sensitivity,0
6430064406465,7,-25.0,-18.0,7.0,low_sensitivity,0
8718836050978,8,,,,low_sensitivity,0
8850206011360,8,,,,low_sensitivity,0
7321031991826,8,,,,low_sensitivity,0
6407800013362,7,-25.0,-18.0,7.0,low_sensitivity,0
6418055990131,8,,,,low_sensitivity,0
6431901840503,7,-25.0,-18.0,7.0,low_sensitivity,0
6414504280471,8,5.0,35.0,30.0,low_sensitivity,0
8001060979178,8,18.0,22.0,4.0,low_sensitivity,0
6408430853700,7,,,,low_sensitivity,0
6430064406809,7,-25.0,-18.0,7.0,low_sensitivity,0
,8,,,,unknown,0
8720182272959,8,18.0,22.0,4.0,low_sensitivity,0
8720301102143,8,,,,low_sensitivity,0
6430064406762,7,-25.0,-18.0,7.0,low_sensitivity,0
6418055990124,8,,,,low_sensitivity,0
7330382444776,7,-30.0,-18.0,12.0,low_sensitivity,0
8720182272997,8,18.0,22.0,4.0,low_sensitivity,0
6419811108906,8,18.0,22.0,4.0,low_sensitivity,0
6406510950653,3,3.0,6.0,3.0,high_sensitivity,1
6419811109101,8,18.0,22.0,4.0,low_sensitivity,0
6411230132456,8,18.0,22.0,4.0,low_sensitivity,0
6406510955092,3,3.0,6.0,3.0,high_sensitivity,1
8720182272744,8,18.0,22.0,4.0,low_sensitivity,0
7321031991765,8,,,,low_sensitivity,0
6414505162257,8,18.0,22.0,4.0,low_sensitivity,0
6430078140164,3,2.0,6.0,4.0,high_sensitivity,1
6418055090787,8,,,,low_sensitivity,0
3173287289806,8,18.0,20.0,2.0,low_sensitivity,0
6430032667379,8,18.0,22.0,4.0,low_sensitivity,0
6430032667355,8,18.0,22.0,4.0,low_sensitivity,0
6416577019620,7,-25.0,-18.0,7.0,low_sensitivity,0
6416453025097,8,16.0,20.0,4.0,low_sensitivity,0
6408430851317,7,,,,low_sensitivity,0
18850206801661,8,,,,low_sensitivity,0
6406511950676,3,3.0,6.0,3.0,high_sensitivity,1
4740086020498,7,-23.0,-18.0,5.0,low_sensitivity,0
6414505053661,8,18.0,22.0,4.0,low_sensitivity,0
68850206250631,8,,,,low_sensitivity,0
7322540963151,8,,,,low_sensitivity,0
6406510955108,3,3.0,6.0,3.0,high_sensitivity,1
6430064406786,7,-25.0,-18.0,7.0,low_sensitivity,0
6406510955122,3,3.0,6.0,3.0,high_sensitivity,1
6408430853106,7,,,,low_sensitivity,0
6430036731274,8,,,,low_sensitivity,0
6411630723162,8,,,,low_sensitivity,0
8445290248961,8,15.0,25.0,10.0,low_sensitivity,0
6406510902904,3,3.0,6.0,3.0,high_sensitivity,1
8719200226265,4,4.0,8.0,4.0,medium_sensitivity,1
6406510901136,3,3.0,6.0,3.0,high_sensitivity,1
6430051641206,8,,,,low_sensitivity,0
6418055991220,8,,,,low_sensitivity,0
6414505164343,8,,,,low_sensitivity,0
7615400829224,8,,,,low_sensitivity,0
2381911800000,8,-1.0,4.0,5.0,low_sensitivity,0
8722700085072,8,2.0,25.0,23.0,low_sensitivity,0
3052910041182,8,,,,low_sensitivity,0
2050000106200,1,0.0,3.0,3.0,high_sensitivity,1
8809059291290,8,,,,low_sensitivity,0
8006967014403,7,-22.0,-18.0,4.0,low_sensitivity,0
2372173000000,1,0.0,3.0,3.0,high_sensitivity,1
6408430853120,7,,,,low_sensitivity,0
6430103965144,7,-30.0,-18.0,12.0,low_sensitivity,0
6408430850334,7,,,,low_sensitivity,0
6430051641244,8,15.0,22.0,7.0,low_sensitivity,0
6406510955283,3,2.0,6.0,4.0,high_sensitivity,1
6406510955276,3,2.0,6.0,4.0,high_sensitivity,1
7321031991864,8,,,,low_sensitivity,0
6423800070402,8,,,,low_sensitivity,0
6419811109200,8,18.0,22.0,4.0,low_sensitivity,0
8004360092523,8,,,,low_sensitivity,0
6417964631517,8,5.0,30.0,25.0,low_sensitivity,0
6418055990216,8,,,,low_sensitivity,0
7321031991796,8,,,,low_sensitivity,0
6430036733599,8,,,,low_sensitivity,0
8850206512010,8,,,,low_sensitivity,0
6430069071293,4,2.0,8.0,6.0,medium_sensitivity,1
,8,,,,low_sensitivity,0
7312220215618,8,,,,low_sensitivity,0
6430032663067,8,18.0,22.0,4.0,low_sensitivity,0
2371041300000,1,0.0,3.0,3.0,high_sensitivity,1
6408430862207,7,,,,low_sensitivity,0
6418055990261,8,,,,low_sensitivity,0
6430044380617,8,5.0,25.0,20.0,low_sensitivity,0
6430036732967,3,,,,high_sensitivity,1
5774540844008,8,,,,low_sensitivity,0
6416577019682,7,-25.0,-18.0,7.0,low_sensitivity,0
9414202885401,8,,,,low_sensitivity,0
4009837000562,7,-24.0,-18.0,6.0,low_sensitivity,0
7315360600405,7,-20.0,-18.0,2.0,low_sensitivity,0
7321031971804,8,,,,low_sensitivity,0
26413446016531,8,,,,low_sensitivity,0
6429830082903,8,,,,low_sensitivity,0
6417805941300,3,0.0,6.0,6.0,high_sensitivity,1
23161450181488,2,,,,high_sensitivity,1
6406510903598,3,3.0,6.0,3.0,high_sensitivity,1
6420256016640,8,5.0,30.0,25.0,low_sensitivity,0
6408431305406,4,,,,medium_sensitivity,1
4011678108376,8,,,,low_sensitivity,0
7321011925407,8,,,,low_sensitivity,0
6420614592052,3,2.0,6.0,4.0,high_sensitivity,1
2050000106163,8,,,,low_sensitivity,0
843409104005,8,,,,low_sensitivity,0
6413467539404,8,18.0,22.0,4.0,low_sensitivity,0
7321031960129,8,,,,low_sensitivity,0
6423800037627,8,,,,low_sensitivity,0
7321012008710,8,,,,low_sensitivity,0
6416553002097,7,-25.0,-18.0,7.0,low_sensitivity,0
7321031954197,8,,,,low_sensitivity,0
8719323503755,8,,,,low_sensitivity,0
7310050202563,8,,22.0,,low_sensitivity,0
7321032013657,8,,,,low_sensitivity,0
6417805941690,3,0.0,6.0,6.0,high_sensitivity,1
5413408092433,7,,,,low_sensitivity,0
4004074002683,7,-22.0,-18.0,4.0,low_sensitivity,0
6406510901310,3,3.0,6.0,3.0,high_sensitivity,1
7350126082934,3,0.0,6.0,6.0,high_sensitivity,1
6408431465186,7,,,,low_sensitivity,0
6412002039652,3,2.0,6.0,4.0,high_sensitivity,1
6411301179625,8,1.0,25.0,24.0,low_sensitivity,0
4019859922704,7,-24.0,-18.0,6.0,low_sensitivity,0
17350071471453,8,5.0,22.0,17.0,low_sensitivity,0
4017040023537,7,,,,low_sensitivity,0
6406510955320,3,3.0,6.0,3.0,high_sensitivity,1
6411636401774,8,,,,low_sensitivity,0
2372176700000,1,0.0,3.0,3.0,high_sensitivity,1
6408431465018,4,,,,medium_sensitivity,1
6416584213219,8,,,,low_sensitivity,0
17350071471439,8,5.0,22.0,17.0,low_sensitivity,0
7321032013619,8,,,,low_sensitivity,0
8000257361802,8,,,,low_sensitivity,0
6411200713845,8,2.0,25.0,23.0,low_sensitivity,0
2050000106125,4,,,,medium_sensitivity,1
4004074002928,7,-23.0,-18.0,5.0,low_sensitivity,0
6416577021494,7,-25.0,-18.0,7.0,low_sensitivity,0
6411200713821,8,2.0,25.0,23.0,low_sensitivity,0
5701058011356,8,,,,low_sensitivity,0
6416627049300,7,-20.0,-18.0,2.0,low_sensitivity,0
6417801941403,3,0.0,6.0,6.0,high_sensitivity,1
2372176800000,1,0.0,3.0,3.0,high_sensitivity,1
6417700061806,7,-25.0,-18.0,7.0,low_sensitivity,0
6436501072033,8,,20.0,,low_sensitivity,0
6412005034968,3,2.0,6.0,4.0,high_sensitivity,1
6412004033313,4,2.0,6.0,4.0,medium_sensitivity,1
4017040023520,7,,,,low_sensitivity,0
6411301180614,8,1.0,25.0,24.0,low_sensitivity,0
5765228795262,8,,,,low_sensitivity,0
6413467539909,8,18.0,22.0,4.0,low_sensitivity,0
6417801941915,3,0.0,6.0,6.0,high_sensitivity,1
6411636401736,8,,,,low_sensitivity,0
2358686600000,2,0.0,4.0,4.0,high_sensitivity,1
6406510091745,3,3.0,6.0,3.0,high_sensitivity,1
26428200098258,8,,,,low_sensitivity,0
6415002500122,8,2.0,25.0,23.0,low_sensitivity,0
5413408101333,7,,,,low_sensitivity,0
7315366610491,7,-20.0,-18.0,2.0,low_sensitivity,0
26413446016562,8,18.0,22.0,4.0,low_sensitivity,0
6406510901297,3,3.0,6.0,3.0,high_sensitivity,1
6417801941700,3,0.0,6.0,6.0,high_sensitivity,1
9414202886507,8,,,,low_sensitivity,0
2050000106170,8,,,,low_sensitivity,0
6416627049355,7,-20.0,-18.0,2.0,low_sensitivity,0
6416577019934,7,-25.0,-18.0,7.0,low_sensitivity,0
26428200096803,8,8.0,18.0,10.0,low_sensitivity,0
7610497620037,8,,,,low_sensitivity,0
5413408101227,7,,,,low_sensitivity,0
6411301179847,8,1.0,25.0,24.0,low_sensitivity,0
6414806704644,8,,,,low_sensitivity,0
6406510901907,3,3.0,6.0,3.0,high_sensitivity,1
5703538138744,8,,,,low_sensitivity,0
6417964270914,8,5.0,25.0,20.0,low_sensitivity,0
8591346314545,7,-20.0,-18.0,2.0,low_sensitivity,0
7321012008659,8,,,,low_sensitivity,0
6417801941502,3,0.0,6.0,6.0,high_sensitivity,1
4011678108048,8,,,,low_sensitivity,0
6430068081019,3,2.0,6.0,4.0,high_sensitivity,1
7311311025211,8,5.0,25.0,20.0,low_sensitivity,0
6408430142040,4,,,,medium_sensitivity,1
6416553003483,7,-25.0,-18.0,7.0,low_sensitivity,0
6408430861989,7,,,,low_sensitivity,0
6411301179618,8,1.0,25.0,24.0,low_sensitivity,0
6430026132197,7,-24.0,-18.0,6.0,low_sensitivity,0
6406510955290,3,3.0,6.0,3.0,high_sensitivity,1
6406510901471,3,3.0,6.0,3.0,high_sensitivity,1
5701259518036,8,15.0,25.0,10.0,low_sensitivity,0
6411630722172,8,,,,low_sensitivity,0
6408431305277,4,,,,medium_sensitivity,1
6413467540103,8,18.0,22.0,4.0,low_sensitivity,0
7321011925414,8,,,,low_sensitivity,0
7315360548615,7,-20.0,-18.0,2.0,low_sensitivity,0
6416577021401,7,-25.0,-18.0,7.0,low_sensitivity,0
9414202887009,8,,,,low_sensitivity,0
9414202886002,8,,,,low_sensitivity,0
7321031954180,8,,,,low_sensitivity,0
8007402306527,8,,,,low_sensitivity,0
26413446016555,8,18.0,22.0,4.0,low_sensitivity,0
6430064406861,7,-25.0,-18.0,7.0,low_sensitivity,0
6416584416252,8,,,,low_sensitivity,0
8717703627718,8,,,,low_sensitivity,0
6406510901211,3,3.0,6.0,3.0,high_sensitivity,1
6408430850174,7,,,,low_sensitivity,0
6416577022019,7,-25.0,-18.0,7.0,low_sensitivity,0
6412004032422,4,2.0,6.0,4.0,medium_sensitivity,1
6408430853571,7,,,,low_sensitivity,0
6416577022040,7,-25.0,-18.0,7.0,low_sensitivity,0
6416584515023,8,,,,low_sensitivity,0
6412004039568,3,2.0,6.0,4.0,high_sensitivity,1
6419642030773,8,,,,low_sensitivity,0
6430064406311,7,-25.0,-18.0,7.0,low_sensitivity,0
6415002500191,8,2.0,25.0,23.0,low_sensitivity,0
6408430859221,7,,,,low_sensitivity,0
5450005158049,7,-24.0,-18.0,6.0,low_sensitivity,0
6420900002593,8,18.0,22.0,4.0,low_sensitivity,0
6406510902003,3,3.0,6.0,3.0,high_sensitivity,1
7321032013633,8,,,,low_sensitivity,0
6416627049263,7,,,,low_sensitivity,0
17350071471422,8,5.0,22.0,17.0,low_sensitivity,0
6411200713838,8,2.0,25.0,23.0,low_sensitivity,0
2354061500000,9,0.0,2.0,2.0,low_sensitivity,0
7332531112901,8,5.0,30.0,25.0,low_sensitivity,0
6408430223633,4,,,,medium_sensitivity,1
6411636401729,8,,,,low_sensitivity,0
6406510091776,3,3.0,6.0,3.0,high_sensitivity,1
6416627049836,7,-20.0,-18.0,2.0,low_sensitivity,0
4017040019677,7,,,,low_sensitivity,0
6430042651207,4,,,,medium_sensitivity,1
6411301179861,8,1.0,25.0,24.0,low_sensitivity,0
4004074059274,7,-23.0,-18.0,5.0,low_sensitivity,0
6412004033320,4,2.0,6.0,4.0,medium_sensitivity,1
6408430400096,4,,,,medium_sensitivity,1
6416577021524,7,-25.0,-18.0,7.0,low_sensitivity,0
5705831041745,8,,,,low_sensitivity,0
6420614592434,3,2.0,6.0,4.0,high_sensitivity,1
6416741455032,8,,,,low_sensitivity,0
6420612879759,3,0.0,6.0,6.0,high_sensitivity,1
6412006032437,3,2.0,6.0,4.0,high_sensitivity,1
7321032013640,8,,,,low_sensitivity,0
7610497620587,8,,,,low_sensitivity,0
2050000106156,8,,,,low_sensitivity,0
7315360368435,7,,,,low_sensitivity,0
6417801801165,3,0.0,6.0,6.0,high_sensitivity,1
6417802801157,3,0.0,6.0,6.0,high_sensitivity,1
6406510955306,3,3.0,6.0,3.0,high_sensitivity,1
6408430853342,7,,,,low_sensitivity,0
6416661001425,7,-25.0,-18.0,7.0,low_sensitivity,0
6406510903802,3,3.0,6.0,3.0,high_sensitivity,1
7310050202280,8,,22.0,,low_sensitivity,0
8076809513753,8,,22.0,,low_sensitivity,0
7321031997057,8,,,,low_sensitivity,0
5705831010871,8,,,,low_sensitivity,0
2378027400000,4,5.0,8.0,3.0,medium_sensitivity,1
8715700120065,8,5.0,22.0,17.0,low_sensitivity,0
6414804701041,8,,,,low_sensitivity,0
8717154053548,7,-25.0,-18.0,7.0,low_sensitivity,0
6405263082512,7,-25.0,-18.0,7.0,low_sensitivity,0
6412004032415,4,2.0,6.0,4.0,medium_sensitivity,1
,3,,,,high_sensitivity,1
6423800037610,8,,,,low_sensitivity,0
6430068081170,3,2.0,6.0,4.0,high_sensitivity,1
6416577019866,7,-25.0,-18.0,7.0,low_sensitivity,0
7321012008550,8,,,,low_sensitivity,0
6411301179854,8,1.0,25.0,24.0,low_sensitivity,0
6415002500115,8,,25.0,,low_sensitivity,0
7321031698817,8,,,,low_sensitivity,0
6436501072255,8,8.0,12.0,4.0,low_sensitivity,0
6420618720659,8,10.0,20.0,10.0,low_sensitivity,0
6411636401781,8,,,,low_sensitivity,0
5450005158056,7,-24.0,-18.0,6.0,low_sensitivity,0
9414202888303,8,,,,low_sensitivity,0
4004074002522,7,-23.0,-18.0,5.0,low_sensitivity,0
6430068540301,4,2.0,8.0,6.0,medium_sensitivity,1
6411636401743,8,,,,low_sensitivity,0
6412004032408,4,2.0,6.0,4.0,medium_sensitivity,1
6412004033306,3,2.0,6.0,4.0,high_sensitivity,1
7394379890441,8,18.0,22.0,4.0,low_sensitivity,0
2356326700000,1,0.0,4.0,4.0,high_sensitivity,1
2355611900000,2,0.0,4.0,4.0,high_sensitivity,1
6417964486155,8,5.0,25.0,20.0,low_sensitivity,0
