product_code,supplier_id,order_count
408731,30161,97
408732,30077,1
408733,30163,1
408734,400163,519
408735,30424,5
408737,400475,37
408739,30406,10
408740,30406,2
408741,30454,1
408742,30278,92
408743,30470,32
408744,30243,15
408745,30508,72
408746,30470,2
408748,30073,28
408749,30470,3
408751,30470,1
408752,30470,1
408754,30470,22
408755,30406,9
408757,30470,2
408758,30060,1184
408760,30470,2
408762,30470,2
408763,30470,2
408764,30470,1
408765,30470,1
408766,30470,1
408767,30470,16
408768,30470,43
408769,30470,4
408770,30470,2
408771,30470,7
408773,30470,2
408774,30470,4
408775,30516,8
408776,30516,17
408777,400386,24
408780,30470,15
408781,30470,15
408782,30470,8
408783,30470,2
408784,30430,5
408785,30251,24
408786,30470,17
408787,30470,65
408788,30470,59
408789,30470,6
408790,30470,1
408791,30470,8
408793,30138,1
408794,30470,3
408795,30470,11
408796,30470,14
408797,400386,31
408798,400386,12
408800,30470,15
408801,30470,2
408802,30470,2
408803,30470,1
408804,400386,17
408808,30470,1
408809,30130,7
408810,400386,25
408811,30518,30
408812,400386,16
408813,30518,43
408816,30232,36
408817,30554,16
408818,30112,14
408819,30232,12
408820,30232,10
408821,30166,16
408822,30232,19
408823,30554,58
408825,30554,31
408826,30166,12
408827,30166,23
408828,30166,12
408829,400066,2
408830,30166,20
408831,30112,32
408832,30112,76
408833,30112,19
408834,30112,53
408835,30112,21
408836,30406,6
408837,30546,98
408838,30475,4
408841,400248,4
408843,30204,6
408844,30527,15
408845,30527,19
408847,30424,32
408848,30527,18
408852,30019,30
408853,30148,17
408854,30517,14
408855,30365,352
408856,30540,2
408858,30084,45
408859,30048,6
408860,30540,1
408861,30257,26
408862,30520,261
408863,30108,37
408865,30208,6
408866,30554,23
408867,30365,6
408868,30424,21
408869,30365,347
408870,30503,4
408871,30515,24
408872,30515,46
408875,30215,6
408876,30490,1
408877,30019,27
408878,30150,65
408879,30089,19
408880,30236,13
408881,30515,37
408882,30019,18
408883,30516,5
408884,30515,9
408886,30084,31
408887,30526,12
408889,400120,75
408890,30089,26
408891,30102,108
408892,30102,17
408894,30032,32
408895,30032,20
408896,30102,10
408897,30102,159
408898,30102,82
408899,30102,46
408900,30102,49
408901,30102,28
408903,400431,2
408904,30526,10
408905,30102,314
408906,30102,73
408907,30406,11
408908,30130,6
408909,30032,26
408910,30190,14
408911,30130,6
408912,30032,274
408913,400032,158
408914,30526,2
408915,30032,36
408916,30140,7
408917,30000,25
408919,30140,27
408920,30395,5
408921,30526,6
408923,30545,16
408924,30395,30
408925,400032,63
408926,30395,1
408927,400238,13
408928,30375,2
408929,30215,8
408930,30215,2
408931,30471,33
408932,30471,37
408933,30138,11
408934,30395,4
408935,30471,17
408936,400475,16
408937,30064,60
408938,30027,8
408939,30471,255
408941,30471,48
408942,30064,162
408943,30064,157
408944,30064,47
408946,30064,25
408947,400475,9
408948,30064,286
408949,400475,11
408950,30064,3
408951,30278,26
408952,400048,20
408953,400238,34
408954,30215,2
408955,30215,1
408956,30003,3
408958,30064,149
408959,30064,174
408960,30065,80
408961,400048,12
408962,30215,3
408963,30215,9
408964,30215,5
408965,30215,8
408966,30065,53
408967,30294,1
408968,30294,3
408969,30400,26
408970,30294,30
408971,30296,12
408972,30089,40
408973,30406,9
408975,30296,1
408978,400434,10
408979,30400,84
408981,30400,106
408982,30400,272
408983,30294,2
408984,30027,2
408985,30490,2
408986,30294,9
408987,30493,16
408988,30486,1
408989,30198,101
408990,30064,6
408991,30294,51
408992,30526,46
408993,30294,79
408994,30294,189
408996,30198,9
408997,30198,3
408998,30048,52
408999,30526,6
409001,30048,160
409002,30048,83
409003,30048,3
409009,30397,8
409011,30282,5
409012,30526,2
409013,30526,4
409014,30077,1
409015,30527,8
409017,30424,38
409018,30406,4
409019,30406,10
409020,30406,9
409021,30413,6
409022,30186,78
409023,30077,8
409024,30077,8
409025,30077,13
409026,400103,42
409027,400290,106
409028,30123,4
409030,30504,14
409031,30077,3
409032,30215,10
409033,30451,38
409034,400414,1
409035,30396,10
409036,30386,530
409037,30396,8
409039,30048,2
409040,30019,17
409043,30406,8
409044,400238,23
409045,30048,30
409046,30048,13
409047,30396,3
409048,30400,20
409050,30019,20
409052,30073,20
409054,30073,1
409060,30064,195
409062,30064,279
409063,30065,118
409064,30493,95
409068,30065,84
409069,30065,52
409070,30145,30
409071,30037,23
409072,30037,13
409073,30037,8
409075,30006,26
409077,30073,10
409078,30545,13
409080,30006,20
409081,30554,375
409083,30248,6
409084,30166,9
409085,30006,6
409086,30095,32
409087,30251,1
409088,30201,69
409089,30138,3
409090,30545,10
409091,30406,6
409093,30273,262
409094,30073,24
409095,30473,3
409096,30006,4
409097,30006,3
409098,30554,286
409099,30156,2
409100,30527,17
409101,30156,1
409102,30527,10
409103,30554,145
409105,30554,153
409106,30251,1
409107,30554,274
409108,30554,176
409109,30554,318
409110,30073,10
409111,30073,13
409112,30554,336
409113,30073,26
409114,30251,17
409115,400447,9
409117,400441,48
409118,400441,7
409119,400441,115
409120,400441,111
409121,400441,134
409122,400441,177
409123,30406,9
409124,30296,10
409125,30550,21
409126,30406,4
409127,30406,5
409128,30102,150
409129,30489,68
409130,30517,129
409131,30470,27
409132,400032,4
409133,30448,3
409134,400475,35
409135,30470,14
409136,400409,6
409137,400409,2
409138,400409,1
409139,30424,175
409140,400048,41
409141,30144,6
409142,30424,1
409143,30424,2
409144,30295,154
409145,30424,48
409146,30550,87
409147,30518,43
409148,30147,13
409149,30100,22
409151,30407,11
409152,30102,47
409153,30554,1
409154,30554,9
409155,30554,6
409157,30554,56
409159,30554,7
409160,30397,50
409161,30526,2
409162,30554,12
409163,30554,28
409164,30554,15
409165,30554,172
409166,30385,8
409167,400238,38
409185,30554,27
409186,30554,140
409187,30554,34
409188,30554,2
409190,30554,48
409192,30554,1
409193,30554,30
409194,30554,388
409195,30554,55
409196,30554,1
409197,30554,8
409198,30554,1
409199,30554,1
409200,30554,2
409201,30554,15
409202,30554,3
409203,30554,17
409205,30554,15
409206,30554,6
409207,30554,49
409208,30554,3
409210,30554,45
409213,30554,3
409214,30554,26
409215,30554,94
409217,30554,6
409219,30554,5
409220,30554,205
409222,30554,106
409223,30554,13
409224,30554,23
409226,30554,39
409227,30554,131
409228,30554,13
409229,30554,201
409230,30554,8
409231,30554,2
409232,400476,37
409233,30147,5
409234,30554,8
409235,30554,1
409236,30554,83
409237,30554,11
409238,30554,120
409239,30554,46
409240,30554,6
409241,30554,4
409242,30554,309
409243,30554,199
409244,30554,60
409245,30554,9
409246,30554,100
409247,30273,11
409248,30554,3
409249,30554,41
409250,30554,6
409251,30554,60
409252,30554,7
409253,30554,32
409254,30554,7
409255,30554,25
409256,30554,25
409257,30554,42
409258,30147,13
409259,30554,9
409260,30554,55
409261,30554,46
409262,30048,134
409263,30540,4
409264,400127,16
409265,30554,3
409266,30554,8
409267,30059,8
409268,30554,3
409269,30554,18
409270,30027,27
409272,30554,17
409273,30006,91
409274,30536,6
409275,30470,7
409276,30554,4
409277,30554,61
409278,30080,2
409279,30004,12
409281,30006,30
409282,30004,9
409283,30470,26
409285,30543,42
409286,30302,11
409287,30194,16
409290,30150,185
409291,30150,224
409292,30180,4
409293,30180,1
409296,30406,6
409300,30273,97
409301,30302,13
409303,400431,2
409305,30215,5
409307,30273,308
409308,30273,209
409309,30416,35
409310,30068,16
409311,30527,2
409312,30540,1
409314,30273,170
409315,30397,38
409316,30397,9
409317,30540,7
409318,30493,51
409319,30397,19
409321,30397,3
409322,30150,159
409324,30397,11
409326,30273,199
409327,30065,23
409328,30092,23
409329,30397,51
409330,30397,24
409331,30397,22
409334,30048,112
409335,400123,9
409336,30397,2
409339,30295,41
409340,30295,5
409341,30397,1
409342,30397,2
409343,30397,28
409344,30397,28
409345,30278,7
409346,30397,6
409347,400475,8
409348,30044,95
409349,30397,5
409350,30014,46
409351,30014,42
409352,30077,6
409353,30213,7
409354,30448,33
409355,30064,171
409356,30282,3
409357,30282,68
409358,30400,129
409360,30397,1
409361,30400,193
409363,30282,3
409365,30397,15
409366,30397,25
409367,30060,34
409369,30397,18
409370,30282,9
409371,30060,38
409372,30397,1
409373,30485,7
409374,30240,53
409375,30282,2
409376,30282,3
409377,30282,1
409379,30282,1
409380,30060,1
409381,30540,9
409382,30060,12
409383,30282,19
409384,30282,4
409385,30282,2
409386,30397,7
409387,30397,281
409388,30282,11
409389,30540,1
409390,30540,7
409392,30282,5
409393,30282,1
409394,30282,1
409395,30163,9
409396,30282,9
409397,30282,6
409398,400441,84
409399,30282,172
409400,30282,7
409401,30282,122
409402,30526,4
409404,30140,63
409405,30140,27
409406,30102,124
409407,30077,32
409408,30246,14
409409,30241,4
409411,30230,106
409412,30230,74
409413,30517,5
409414,30102,147
409415,30140,4
409416,30102,54
409417,30027,20
409418,30032,103
409419,30242,24
409420,30032,16
409421,30543,12
409422,30512,11
409423,30512,6
409424,400032,133
409425,30545,11
409426,30545,1
409427,30545,21
409428,30454,15
409429,30470,5
409430,400480,13
409431,30375,16
409432,30552,90
409433,30554,456
409434,30064,46
409435,30554,389
409436,30545,36
409437,30492,40
409438,400032,280
409439,30386,1107
409440,400163,328
409441,30545,12
409442,30064,223
409443,30554,475
409444,30278,5
409445,30545,8
409446,30554,92
409447,30064,68
409448,30545,10
409449,30545,28
409450,400163,9
409451,30147,5
409452,30545,1
409453,400894,99
409454,30545,28
409455,400163,15
409456,30545,57
409457,30545,25
409458,30545,14
409459,30545,2
409460,30147,13
409461,30545,7
409462,30545,11
409463,30552,13
409464,30545,7
409465,30236,18
409466,30545,9
409467,30282,5
409468,30535,1
409469,30545,4
409470,30545,18
409471,30282,2
409472,30545,13
409473,30470,8
409475,30545,17
409477,30282,2
409478,30470,10
409479,30526,1
409480,30527,23
409481,30048,2
409482,30470,22
409484,400393,23
409485,30102,88
409486,30282,8
409488,30550,21
409489,30251,107
409490,30251,29
409491,30282,9
409493,30526,39
409494,400120,164
409495,30550,28
409496,30251,78
409497,30251,16
409500,30186,78
409501,30507,25
409502,400032,7
409503,30186,121
409504,30545,2
409505,30251,193
409506,30251,62
409507,30136,8
409508,400235,22
409509,400235,16
409510,400235,50
409511,30280,1
409512,400032,95
409514,30186,117
409515,30186,181
409516,30186,227
409517,30485,14
409518,30507,16
409519,30251,108
409520,30550,17
409521,30512,17
409522,30251,210
409523,30251,130
409524,30251,10
409525,30280,12
409526,30094,3
409527,30550,2
409528,30470,44
409529,30430,1
409530,30507,41
409531,30251,335
409532,30251,42
409533,30251,518
409534,30282,11
409535,30251,9
409536,30542,3
409537,400290,32
409538,30251,102
409539,30251,36
409540,30251,75
409541,30251,18
409542,30251,144
409543,30194,14
409544,30251,99
409545,30251,23
409546,30251,17
409547,30251,29
409548,30251,3
409549,30282,13
409550,30380,17
409551,30282,4
409552,30335,18
409553,30251,4
409554,30251,154
409555,30251,6
409557,30335,10
409559,30368,4
409560,30121,3
409561,30271,5
409562,30016,85
409564,30280,40
409565,30316,34
409566,400238,12
409567,30121,6
409569,400235,26
409570,30316,95
409571,30424,21
409573,30526,15
409574,30140,12
409576,30121,3
409578,400235,35
409579,30454,2
409581,30518,18
409582,30013,8
409583,30013,7
409584,30013,15
409585,30282,5
409586,400235,48
409587,30445,2
409588,30445,2
409589,30445,2
409592,30065,18
409593,30048,26
409595,30335,20
409596,30545,31
409597,30335,8
409598,30335,16
409599,30504,11
409600,30010,15
409601,30013,19
409602,30013,24
409603,30529,4
409604,30013,13
409605,30526,8
409606,30526,1
409607,30526,4
409608,30198,261
409610,30202,2
409611,30504,2
409613,30504,5
409614,30010,4
409615,30486,8
409616,30550,20
409617,30370,141
409618,30550,20
409620,30432,125
409621,30006,15
409622,30006,16
409625,30013,16
409626,30006,29
409627,30013,12
409628,30013,7
409629,400296,21
409630,400296,6
409631,30006,23
409632,30140,92
409634,30006,29
409635,30554,355
409636,30013,2
409637,30013,43
409638,30013,488
409639,30013,31
409640,30013,3
409641,30013,295
409642,30013,3
409643,30013,9
409645,30554,25
409646,30462,4
409647,30208,17
409648,30554,22
409649,30163,4
409650,30425,11
409653,30163,15
409654,30554,1
409655,30462,3
409656,30554,170
409657,30554,13
409658,30462,2
409659,30084,10
409660,400476,30
409661,30068,40
409662,400125,8
409663,30462,3
409664,30554,69
409665,30462,4
409666,30462,1
409667,400476,19
409668,400476,3
409669,30084,50
409670,30554,1
409671,400476,30
409672,30509,22
409673,30462,8
409674,400412,17
409675,400476,8
409676,400476,13
409677,30060,57
409678,400476,42
409680,30084,43
409681,30084,23
409682,400475,7
409683,400475,10
409685,30084,24
409686,400476,22
409687,30084,28
409688,30138,3
409689,30138,9
409691,400475,13
409693,30406,5
409695,400475,11
409696,30294,13
409697,400475,9
409698,400475,16
409700,30084,15
409701,30454,57
409702,30517,9
409703,30400,305
409704,30526,4
409705,30546,10
409706,30454,31
409707,30529,16
409708,30406,20
409709,400897,1
409710,30454,9
409711,30010,16
409712,30400,211
409713,30010,25
409714,30294,157
409715,30482,30
409718,400235,23
409719,400235,15
409720,30526,3
409721,30470,2
409722,30059,5
409723,30493,56
409724,30470,1
409725,30482,32
409726,30271,30
409731,30298,1
409732,30059,24
409733,30092,10
409734,30454,15
409735,30084,71
409736,30100,31
409739,30100,6
409740,30462,2
409741,30462,1
409744,30517,305
409745,400441,16
409746,30273,151
409747,400296,56
409748,30102,59
409752,400163,92
409753,30584,22
409754,30079,5
409755,30385,6
409758,30064,4
409759,30407,16
409760,30099,286
409761,30346,2
409762,30232,77
409763,400163,7
409764,30032,150
409765,30527,23
409768,30062,9
409773,30062,12
409775,30102,111
409776,30102,281
409777,30102,12
409778,30068,6
409779,30068,82
409780,30073,24
409781,30102,229
409782,30102,130
409784,30068,77
409787,30254,8
409789,30102,42
409790,30102,162
409791,30102,14
409792,30546,19
409797,30073,31
409798,30073,28
409799,30554,12
409800,30463,219
409801,30365,31
409802,30073,9
409803,30273,129
409806,30073,8
409807,30073,6
409808,30273,55
409809,30065,10
409810,30065,106
409811,30526,1
409812,30475,10
409813,30316,417
409814,30484,2
409815,400048,6
409816,30454,18
409817,30163,32
409818,30019,27
409819,30065,6
409820,30454,9
409821,30232,19
409823,30163,6
409824,400457,4
409825,30484,10
409827,30454,13
409828,30163,11
409829,30484,35
409830,30454,107
409831,30163,11
409832,30554,250
409833,30163,2
409834,30554,169
409836,30163,3
409837,30544,9
409838,30100,172
409839,30282,7
409840,30282,1
409841,30163,16
409842,30163,9
409843,30163,10
409845,30282,5
409846,30163,13
409847,30282,32
409848,30084,45
409849,30163,5
409850,30236,37
409851,30282,10
409852,30282,5
409855,30282,8
409856,30006,108
409857,30060,305
409858,30060,308
409859,30483,9
409860,30282,39
409861,30282,12
409862,30084,17
409863,30084,33
409864,30084,64
409866,30060,33
409867,30060,46
409868,30060,411
409869,30084,19
409870,30084,47
409871,30060,112
409874,30006,10
409875,30060,49
409877,30060,147
409878,30060,613
409880,400459,4
409881,30060,4884
409882,30278,6
409883,400459,6
409884,400459,2
409885,30060,100
409886,30060,4564
409887,30060,6319
409888,30060,69
409889,30060,17
409890,30060,392
409891,30495,36
409893,30294,9
409894,30060,43
409895,30278,56
409897,400247,19
409898,400459,5
409899,30470,11
409903,30027,10
409904,30336,150
409905,30140,24
409907,30084,88
409908,30336,105
409909,30336,191
409910,30540,11
409913,30462,1
409915,30204,26
409916,30550,65
409920,30476,1
409922,30186,261
409924,30454,16
409925,30454,13
409927,30019,28
409928,30273,44
409929,30273,28
409930,30498,17
409932,30515,53
409935,30473,2
409936,30163,11
409938,30006,29
409939,30006,16
409940,30161,1
409941,30060,3
409943,30550,4
409944,30163,29
409945,30060,1
409947,30282,5
409949,30282,11
409951,30273,14
409952,30147,19
409953,30147,10
409954,30540,1
409955,30454,1
409956,30147,19
409959,30298,1
409961,30540,1
409962,30294,3
409963,30273,11
409964,30550,3
409965,30064,44
409969,30273,66
409970,30273,8
409971,30523,5
409973,30273,65
409974,30273,72
409975,30523,19
409977,30273,139
409978,30273,68
409979,30163,2
409980,30166,31
409983,30273,82
409985,30273,65
409986,30048,8
409989,30518,40
409995,30282,1
409997,30421,18
409998,400894,26
410000,30282,4
410001,30208,83
410002,30282,2
410003,30282,1
410004,30282,5
410007,30240,38
410008,30240,52
410009,30150,77
410010,30280,76
410012,30282,8
410013,30365,16
410014,30365,102
410015,30385,73
410016,30540,6
410017,30365,33
410018,400476,3
410019,400476,12
410020,30282,10
410021,400476,3
410022,400476,3
410023,30060,131
410024,30365,22
410025,30527,17
410026,30527,27
410027,400476,1
410028,30060,146
410029,30495,41
410030,30282,6
410031,30282,14
410032,30386,67
410033,30060,74
410034,30060,37
410037,30445,3
410038,400476,27
410040,30060,23
410041,30060,28
410042,30100,148
410043,400476,17
410044,30060,52
410045,30282,50
410047,30060,34
410048,400476,3
410049,30060,28
410050,30060,306
410051,30250,48
410052,30282,18
410053,30368,5
410054,30368,6
410055,30060,141
410056,30060,37
410057,30546,3
410058,30065,54
410061,30194,44
410062,30060,50
410063,30065,20
410064,30273,28
410065,30194,11
410067,30368,11
410068,30495,107
410070,30194,34
410071,30194,17
410072,30194,24
410079,400000,1
410080,400000,2
410081,400000,1
410082,30194,17
410083,30194,6
410084,30249,14
410085,30483,11
410086,30505,1
410087,30540,10
410089,30194,9
410090,30194,4
410091,30194,4
410093,30250,16
410094,30250,21
410096,30250,29
410097,30273,28
410098,30385,3
410100,400048,12
410101,30505,1
410103,30505,2
410104,30505,3
410106,400032,16
410107,30365,147
410108,30084,21
410109,30424,45
410110,30554,113
410112,30518,11
410113,30368,35
410115,30504,16
410117,400163,44
410118,30554,149
410119,30554,150
410120,400163,46
410121,30089,59
410123,400163,32
410124,30208,24
410125,30273,20
410128,400282,9
410129,30273,15
410130,30273,20
410132,30554,13
410133,30273,19
410134,30554,3
410138,30386,897
410139,30102,59
410142,400282,51
410143,400282,2
410144,400103,27
410145,400282,152
410147,400247,4
410148,400247,7
410149,30102,34
410150,400282,18
410151,400282,15
410152,30006,11
410153,30295,28
410154,30102,7
410156,30140,4
410157,30282,10
410158,30102,47
410159,30102,182
410160,30102,38
410161,30013,179
410162,400103,70
410163,400103,44
410164,30006,32
410165,30006,14
410166,30102,40
410167,400066,19
410169,30013,101
410170,30140,54
410171,30006,4
410172,30140,50
410173,30006,1
410174,30140,1
410177,30102,9
410179,400475,34
410181,30084,22
410182,400296,9
410183,400296,14
410184,400296,6
410185,30526,37
410187,30483,12
410188,30545,49
410189,30492,100
410190,30004,23
410191,400296,26
410192,30545,22
410193,30483,41
410194,30545,10
410195,30198,95
410196,30060,465
410197,30520,40
410198,30060,151
410199,30073,18
410200,30073,3
410201,30454,86
410203,30520,84
410204,30259,53
410205,30545,6
410207,30060,73
410208,30520,63
410209,30520,109
410210,30483,6
410211,30545,34
410212,30198,4
410213,30198,19
410214,30454,7
410217,30198,35
410218,30060,23
410219,30445,3
410220,30060,23
410221,30198,6
410222,30400,5
410223,30400,16
410226,30060,95
410227,30060,161
410228,30073,11
410229,30520,257
410230,30038,6
410231,30400,43
410242,30073,9
410243,30454,64
410244,30073,8
410245,30454,28
410246,30454,19
410247,30529,13
410248,30253,6
410251,30194,123
410252,30471,3
410253,30038,47
410254,30084,35
410255,30540,15
410256,30540,18
410258,30540,12
410261,30471,127
410262,30038,26
410263,30084,65
410264,30471,40
410265,30471,101
410266,30400,42
410267,30365,11
410268,30316,14
410269,30365,19
410271,30176,7
410272,30520,107
410273,30520,79
410274,30365,155
410275,30520,143
410276,30520,91
410277,30048,128
410278,30475,56
410279,30365,71
410280,30365,28
410281,30251,6
410282,30447,4
410283,30365,40
410285,30515,1
410286,30365,8
410288,30540,2
410289,30111,271
410290,30320,5
410291,30320,3
410292,30320,1
410293,30008,38
410294,30186,13
410295,30186,73
410296,30186,165
410297,30199,41
410299,400476,1
410301,400476,33
410302,30320,7
410303,30198,184
410304,30447,3
410305,30447,3
410306,30447,2
410307,30447,7
410308,30447,5
410309,30447,5
410310,30534,10
410311,30268,7
410312,400476,10
410313,30273,42
410314,30503,1
410315,30186,337
410316,30186,382
410317,30024,15
410318,30271,13
410319,30186,55
410320,30186,76
410321,30273,165
410322,30397,34
410323,30517,4
410324,30273,7
410325,30186,18
410326,400386,8
410327,30186,249
410328,30032,20
410329,30032,38
410330,30032,5
410331,30534,33
410332,400048,1
410333,30186,73
410334,30273,25
410335,30273,2
410336,30335,8
410337,30186,77
410338,30273,194
410339,30527,11
410340,30186,72
410341,30534,17
410342,30336,191
410343,30032,14
410344,30295,3
410345,30064,13
410347,400103,2
410349,400238,20
410350,400238,25
410351,400238,49
410352,400238,52
410353,400238,33
410354,30103,28
410355,30336,168
410356,30518,2
410358,400405,17
410359,400405,9
410360,400405,7
410361,400405,14
410362,400103,1
410366,30526,6
410367,30380,4
410368,30457,4
410370,30554,11
410371,30167,5
410372,30554,36
410373,30493,74
410374,30546,4
410375,30493,18
410376,30554,19
410377,30554,24
410378,30560,212
410379,30554,24
410380,30554,40
410382,30140,22
410384,30271,18
410385,30457,2
410386,30457,30
410389,30102,282
410390,30068,1
410391,30089,18
410392,400032,14
410393,30102,8
410395,30503,3
410396,30073,13
410397,30307,453
410398,400435,60
410399,30543,10
410400,30490,16
410401,30454,3
410402,30520,70
410403,30102,129
410404,30526,9
410405,30526,1
410406,30454,5
410407,30475,144
410408,30256,51
410409,30171,3
410410,30424,5
410411,30490,15
410412,30490,6
410413,30490,9
410414,30490,9
410415,30490,4
410416,30475,8
410417,30256,171
410418,30256,207
410419,30485,12
410420,30526,11
410421,30027,2
410422,30230,9
410423,30517,36
410424,30517,99
410425,30517,132
410426,30534,57
410427,30554,2
410428,30163,13
410429,400296,19
410430,30517,4
410431,30067,26
410432,30550,40
410433,30062,8
410434,400296,4
410435,30517,3
410436,30517,581
410437,30534,5
410438,30534,12
410439,30256,430
410440,30517,9
410442,30517,61
410443,30517,59
410444,30199,14
410445,30294,1
410446,30294,1
410449,30517,103
410450,30517,7
410451,30517,6
410452,30163,21
410453,30520,202
410454,30520,219
410455,30517,65
410456,30517,10
410457,30163,18
410458,30163,11
410459,400048,40
410460,30294,1
410462,30554,148
410463,30543,14
410464,30163,14
410465,30013,2
410466,30294,1
410468,30294,3
410470,30199,125
410471,30520,93
410474,30140,158
410475,30163,8
410476,30520,81
410477,30520,69
410478,30278,32
410480,30550,54
410482,30520,48
410483,30103,1
410484,30520,64
410485,30543,8
410486,30100,207
410487,30365,116
410489,30433,26
410490,30518,18
410491,30492,14
410492,30365,24
410493,30469,33
410495,30469,10
410496,30163,10
410498,30424,54
410499,30469,11
410500,30163,1
410501,30163,8
410502,30432,53
410503,30294,1
410506,30278,2
410507,30161,2
410508,30064,6
410510,30278,7
410511,30064,8
410512,30161,1
410513,30198,23
410514,400182,2
410515,30198,161
410516,30064,15
410517,30064,49
410518,30198,6
410519,30198,8
410522,30064,206
410523,30188,1
410524,30064,65
410525,30064,2
410526,30064,30
410527,30064,56
410528,30064,30
410529,30064,12
410530,30064,1
410531,30116,26
410532,30064,8
410535,30064,14
410536,30282,12
410537,30282,35
410538,30282,23
410539,30282,4
410540,30282,76
410541,30282,6
410542,30335,14
410543,30282,14
410544,30282,11
410545,30282,8
410546,30282,52
410547,30064,98
410548,30256,174
410549,30282,52
410550,30282,14
410551,30256,256
410552,30013,10
410553,30282,2
410554,30282,16
410555,30282,12
410556,30282,1
410558,30256,265
410559,30256,41
410560,30256,768
410561,30282,23
410562,30278,13
410563,30256,22
410564,400441,163
410565,30282,17
410566,30282,26
410567,400066,13
410569,30282,22
410570,30282,30
410571,30282,2
410572,30386,273
410573,30065,11
410575,30048,9
410576,30282,4
410577,30282,7
410578,30282,5
410579,30282,10
410580,30282,31
410581,30386,1872
410582,30065,33
410583,30010,12
410584,30282,8
410585,30282,4
410586,30282,16
410587,30282,50
410588,30282,33
410589,30282,4
410590,30282,22
410591,30282,15
410592,30386,869
410593,30065,17
410594,30543,21
410595,30365,103
410597,30282,18
410600,30298,4
410601,30386,541
410602,30386,5481
410603,30006,5
410607,30365,30
410608,30006,50
410609,30027,52
410610,400476,37
410611,30048,211
410612,30048,51
410614,30065,127
410616,30048,26
410617,400290,50
410618,30065,8
410619,30048,244
410620,30048,205
410621,30386,2700
410622,30282,1
410623,30316,188
410624,30048,5
410625,30048,45
410626,30048,59
410627,400938,4
410628,400938,3
410629,30048,155
410630,30504,23
410631,30434,4
410632,30434,31
410633,30471,5
410634,400290,96
410635,30386,3426
410636,30520,117
410637,30386,164
410638,30260,23
410639,30434,14
410640,30171,207
410641,30171,321
410642,30384,25
410643,400290,38
410644,400290,5
410645,30430,1
410646,30260,33
410648,30471,12
410649,30471,13
410650,30386,1993
410651,30111,67
410652,30434,84
410653,30260,31
410654,30536,7
410655,30517,43
410656,30260,20
410657,30166,9
410659,30320,11
410660,30260,11
410661,30320,11
410662,30260,1
410663,400447,4
410664,30115,83
410665,30166,28
410666,30320,1
410667,30122,134
410668,30320,11
410669,30559,21
410670,30424,50
410671,30504,199
410672,30554,6
410673,30543,5
410674,30180,27
410675,30282,16
410676,30282,33
410677,30071,1
410678,30282,2
410679,30282,70
410680,30282,5
410681,30282,79
410682,30504,82
410686,30282,2
410687,30282,22
410688,30282,6
410689,30520,43
410690,30282,5
410691,30282,6
410692,30282,4
410693,30520,82
410695,30282,93
410696,30282,2
410697,30019,6
410698,30282,27
410699,30282,114
410700,30469,14
410701,30178,35
410702,30230,11
410703,30263,14
410704,30230,1
410705,30545,9
410706,30520,67
410707,30295,19
410709,30282,10
410710,30520,74
410711,30263,8
410712,30230,2
410713,30150,124
410714,30520,233
410716,30263,9
410717,30230,139
410718,30520,265
410719,30520,68
410720,30554,93
410721,30263,14
410724,30230,148
410725,30048,5
410726,30150,235
410727,30004,17
410728,400388,6
410729,30199,8
410730,30150,22
410731,30554,14
410732,30554,264
410733,30150,73
410734,30150,181
410735,30375,8
410736,400388,15
410737,30048,16
410738,30150,157
410740,30488,9
410741,30375,15
410742,30554,96
410743,30004,10
410744,30048,44
410746,30077,145
410747,30554,5
410748,30554,71
410749,30554,251
410750,30554,271
410751,30048,61
410753,30048,57
410754,30508,22
410756,30282,33
410757,30077,80
410759,30077,204
410760,30529,18
410761,30540,32
410762,30099,136
410763,30099,297
410764,30099,145
410765,30115,38
410766,30508,97
410767,400441,50
410768,30529,36
410769,30027,41
410770,30550,20
410771,30095,78
410772,400441,30
410773,30115,47
410774,30038,1
410775,30529,42
410776,30436,298
410777,30529,10
410778,30256,399
410779,30006,20
410780,30296,101
410781,30006,7
410782,30296,106
410784,30540,18
410785,30373,752
410786,30373,516
410787,30373,1416
410788,30520,202
410789,30296,102
410790,30163,8
410791,30070,6
410793,30515,9
410794,30294,8
410795,30294,2
410797,30378,9
410798,30378,11
410799,30084,45
410800,30006,1
410801,30518,10
410802,30282,49
410803,30065,61
410804,30006,8
410805,30006,6
410806,30163,1
410807,30070,3
410808,30294,5
410809,30103,2
410812,30294,4
410813,30294,1
410814,30294,1
410815,30294,13
410816,30294,11
410817,30294,13
410818,30294,19
410819,30103,1
410820,30356,12
410823,30378,18
410824,400601,3
410825,30084,23
410826,30400,78
410827,30400,29
410828,30400,324
410829,30321,21
410830,30540,4
410831,30115,1
410832,30115,1
410834,30378,11
410835,30264,35
410836,30115,1
410837,30518,7
410838,30115,1
410839,30518,1
410840,30092,18
410841,30518,4
410842,30273,208
410843,30115,1
410844,30518,4
410846,30115,1
410847,30457,3
410848,30084,2
410849,30115,1
410850,30115,1
410851,30518,11
410853,30180,11
410854,30115,1
410856,30180,8
410857,30516,16
410863,30365,10
410864,30084,14
410866,30010,8
410867,30462,25
410869,30122,163
410870,30462,24
410871,30010,28
410872,30462,4
410873,30516,13
410874,30462,8
410875,30010,17
